"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
519317,"Stanton, Giancarlo","R","80.620201027",27.928917780557203,10.465511689567268,-4.249248846862946,0.6205357142857142,-0.9878568816488067,25.85092221597051,26.83877909761932,33.79211283221922,448
665833,"Cruz, Oneil","L","78.784484449",33.44867322640925,9.173858349586673,-7.292548965830317,0.47794117647058826,7.53953680167729,35.36773169528871,27.82819489361143,26.723138139493685,816
691406,"Caminero, Junior","R","78.537769633",26.21102382526187,7.998660224356183,-5.322043650880697,0.5939505041246564,7.6910205355416625,35.92782052530548,28.236799989763824,28.636935332181448,1091
656180,"Adams, Riley","R","78.30455994",34.636062968876296,8.452584134327875,-1.026635330164948,0.40399999999999997,2.1138205181188034,30.64440342994396,28.530582911825164,29.037886054229933,500
691023,"Walker, Jordan","R","78.069257522",31.415359295854575,6.175581936973641,-5.3248204428916095,0.47667638483965025,6.269504102845829,30.06573997023947,23.796235867393637,31.757730041018487,686
678877,"Noel, Jhonkensy","R","77.867274118",29.096531853284816,6.732518842787217,-5.0123440502368295,0.43137254901960786,6.747904456385581,35.6875894904174,28.939685034031825,33.51585357100833,306
666176,"Adell, Jo","R","77.613888062",33.82998979987912,7.9953683418166515,-5.8742035686432175,0.49515503875968986,0.06296637958043094,26.147007207224814,26.084040827644372,28.09498859688565,1032
695506,"Caglianone, Jac","L","77.409733367",28.47434796538678,8.531603092810688,-4.051575848107649,0.49489795918367363,10.972573797632137,32.860346957297935,21.8877731596658,28.979239029995572,392
656941,"Schwarber, Kyle","L","77.316244517",30.313744154311635,14.573284542712004,-5.794832329293639,0.6432337434094902,12.35007892327338,33.42247019586004,21.072391272586657,25.299059756177797,1138
671286,"Rodríguez, Johnathan","R","77.272999919",31.58991054857762,7.346176027115058,-2.5985974402848435,0.29268292682926833,5.147732473881791,34.823201183645715,29.675468709763933,29.067648756292215,123
701762,"Kurtz, Nick","L","77.216198269",39.08201892392703,14.221900629166969,1.8175999422209093,0.48076923076923095,1.3216538580427908,24.753803551682182,23.432149693639392,27.741253815479016,728
695657,"Montgomery, Colson","L","77.0448783",32.84445104779426,11.501777223987775,-8.664327096139676,0.5242914979757084,2.615782130391853,34.85754092018734,32.24175878979548,28.116495956535683,494
